clusterno,,docNo,raw_doc
114,5,186_0,탄산이 심하게 쏘지 않으면서도 목넘김이 좋고
114,6,5760,광고가 기발하며 목넘김과 탄산이 적당함
114,7,5858_1,부드럽게 넘어가는 목넘김이 좋습니다
114,8,891_1,목넘김이 훨씬 좋아서 그뒤로 카스를 마신다
114,9,5330_1,목에 큰 부담감이 없음
114,10,4671_0,탄산이 약하고
114,11,1088_1,탄산의 목 찌름이 좋다
114,12,3692_1,진하며 탄산이 적다
114,13,5332_0,목넘김이나 맛 탄산 향 모두가 타사 맥주보다
114,14,7216,청량함 탄산
114,15,8820,레몬을 넣어 마시면 특유의 상큼함과 목넘김이 좋다
114,16,5228,탄산 함유량 높아 맛있음
114,17,8884,호가든에서 나는 옅은 오렌지향 목넘김 좋음
114,18,7473_0,맥주 특유의 탄산맛이 좋고
114,19,5843_1,목 넘김이 아주 깨끗해서 좋아합니다
114,20,5034,목넘김이 시원해서 청량감이 좋음
114,21,9445_1,탄산이 덜 심해서
114,22,6758,나에게 잘 맞음 잘 넘어감 목넘김이 좋음
114,23,7369_2,탄산이 풍부해서
114,24,3642_0,맛이 좋아요 목넘김이 깔끔하고
114,25,1015_1,탄산이 많지않아서 부드럽고
114,26,2130_1,탄산이 적은데도 불구하고
114,27,6345_1,강한 탄산느낌이 없어서 목넘김이 좋고
114,28,9106,적절한 탄산
114,29,6719_0,탄산이 심하지 않아 목에 부담스럽지 않고
114,30,8058_0,탄산이 많은 맥주를 좋아하는데 카스라이트는 탄산이 많고
114,31,3846,탄산이 강렬해서
114,32,4343_1,탄산이 다른 맥주에 비해 조금 더 있는 거 같다
114,33,1787,탄산이 많아서 시원하다
114,34,1948,거품이 좋구 목넘김도 편안해요
114,35,3130_0,적당한 탄산감과 목넘김이 좋고
114,36,10101,매번 마셔왔던 술이기에 톡쏘는시원한 탄산 맛이 맛있어서
114,37,4854,상큼한 맛과 좋은 목넘김
114,38,1499_1,탄산이 적절하다
114,39,3838_0,시원한 목넘김 부담스럽지 않은 탄산 라이트하고
114,40,1021,탄산이 적절하다
114,41,2860,목넘김과 탄산맛이 좋음
114,42,336_0,탄산이 부드럽고
114,43,8667_0,탄산이 없어 부드럽고
114,44,5826,탄산넘김이 좋아서
114,45,6585_2,목 넘김이 약간 칼칼 하고
114,46,4250_1,탄산이 더 많이서 시원하고
114,47,6791_1,탄산이 적음 하이트를 원래 좋아했었는데 하이트는 탄산이 너무 강함 그래서 탄산이 적당한 카스로 바꿈
114,48,2585_0,탄산의 정도가 알맞아서 목넘김이 좋고
114,49,6535,적당한 청량감목넘김이 좋음
115,0,9043_0,한국의 대표적인 맥주이며 톡 쏘는 맛이 가장 일품이고
115,1,474_0,한국적이고
115,2,3901_0,심플하고
115,3,5886,한국꺼라서
115,4,780_1,심플해서 좋음
115,5,2928_0,심플하고
115,6,5051,멋있게 생겼다
115,7,58,대중적이면서 심플하다
115,8,5617_0,지금 한국에 들어와있는 삿포로 맥주 말고
115,9,9789_0,한국 맥주에 비해 깊은 맛이 있고
115,10,7122,심플
115,11,323,한국맛
115,12,3357_0,한국에서 가장 대중적인 맥주 회사라고
115,13,4926_0,세계적으로 알아주고
115,14,7748,심플함
115,15,1828,시원하게 생겼음
115,16,7459,한국 맥주에서 경험할 수 없는 깊은 맛이 있다
115,17,6143,다른 한국 맥주들에 비해 맛이 부담이 없이 깔끔해서 맥주를 이용할 때에는 맥스만 먹습니다
115,18,9142_2,비록 한국에서 먹는 병맥주 산미구엘은 그 때의 맛을 100프로 낼 순 없지만 그래도 여전히 최고의 맥주이다
115,19,21,심플하다
115,20,5417,심플
115,21,5629,그나마 다른 한국맥주에 비해서 맛있습니다
115,22,1922_4,심플해서 좋다
115,23,5607_0,심플하고
115,24,755_1,맛있을꺼 같아요
115,25,2304_0,심플하고
115,26,4211,심플
115,27,1577_1,한국 맥주이기 때문에
115,28,4780,한국 맥주 맛과 달리 부더러운 목으로 넘어감
115,29,6238,시원하게 생겼다
115,30,6520_0,심플하고
115,31,10213,귀엽게생겨서
115,32,7980_0,심플하고
115,33,9861,심플하다
115,34,3738_0,심플하고
115,35,2367_0,심플하고
115,36,7276_2,허나 한국에서 먹어본 CASS HITE 의 경우 맥주의 맛이 매우 떨어진다고
115,37,506_1,심플하다
115,38,3404,일본꺼라서
115,39,5017,한국사람이라면 모를수 없는 맥주이죠
115,40,9846,심플하다
115,41,8949,시원한 맛과 한국적인 이미지가 좋다
115,42,9439_3,기분 좋게 마실수 있어서 한국맥주이여서
115,43,4698,한국맥주와는 달리 끝맛이 깔끔하다
115,44,391_1,심플하게 생겨서
115,45,718_2,싶게 생겨서
116,0,6345_0,호가든은 부드러우면서 장미향이 나고
116,1,8222_2,호가든 잔에 호가든 한병을 붓고
116,2,9662_0,호가든 그 특유의 향이 좋고
116,3,2622,맥주맛의 부드러움과 품격이 호가든만의 앰블럼에 잘 표현되어 있는것 같습니다
116,4,4809_0,호가든이 다른 맥주와 같지 않고
116,5,10391_1,맥주는 호가든
116,6,4825,맛있어요 호가든만의 씁씁한맛때문
116,7,5797,호가든 전용 컵이 이쁘다
116,8,5814_1,호가든에는 특유의 단맛이 있다
116,9,6668_0,주위 사람들이 다들 호가든을 추천해 주고
116,10,4019,개인적으로 호가든처럼 뒷맛이 오래 남는 맥주보다는 끝맛이 깔끔한 맥주를 좋아하기 때문에
116,11,1717,호가든은 맥주의 부드러움과 깊은 독특한향이 좋다
116,12,10357_0,호가든은 부드럽고
116,13,3012,호가든 특유의 레몬향
116,14,6031_1,다른 맥주에 비해서 호가든만의 달콤한 향이 있다
116,15,2836_2,다른 맥주는 한결같은 맛을 내는 반면에 호가든은 마시는 날마다
116,16,3195_3,다른 기타 브랜드의 맥주들과 정도의 차이는 있지만 그런 맛이 나는데요 호가든은 전혀 느낄 수 없어 좋습니다
116,17,1591,호가든의 오렌지맛떄문에
116,18,7177,호가든 맥주의 부드러움과 상표가 잘 맞아 떨어지는듯해서
116,19,3016,디자인이 부드러운 호가든 맥주와 어울림
116,20,9656,호가든 생맥주가 맛있어서
116,21,817_0,호가든을 먹었을떄 별로취하지도않고
116,22,5331_0,호가든 특유의 향이 좋다
116,23,752_1,대부분 친구들도 호가든을 선호하구요 맥주 매력을 느낄수있는건 호가든이 라고
116,24,2918_0,호가든은 타 맥주에 비해 배부름이 적고
116,25,10369_1,호가든 직수입산을 맛본적이 있는데 다른맥주보다
116,26,9606,호가든 상표가 맥주의 색처럼 생겨서 맘에든다
116,27,6021_2,원래 맥주 거품을 좋아하지 않는데 호가든은 거품마저도 맛있다
116,28,10215_1,맥주창고가면 호가든만 먹는다
116,29,6969_4,호가든은 500년 이상의 기간동안 다듬어져온 맥주이기 때문일까
116,30,5569_0,호가든이 부드럽고
116,31,2565,호가든 맥주상품이 좋아요
116,32,6115_1,뒷맛이 상큼해서 그 이후로 계속 호가든을 찾고
116,33,10369_0,개인적으로 OB에서 만든 호가든은 즐기지 않습니다
116,34,7429_2,호가든 특유의 부드러움이 있음
116,35,9913_2,아니 명칭을 호가든이라 읽을때 기분이 좋아서 일지도
116,36,4824,호가든이 좋으니간
116,37,6969_0,호가든을 마셨을때 퍼지는 맥주의 향이 쌉사름 하면서도 왠지 모를 깊은 맛이라고
116,38,5350,호가든 특유의 향과 부드러운 맥주가 좋다
116,39,9506_0,호가든 맥주는 맛이 풍부하고
116,40,3898_0,호가든 특유의 과일 향과 맛이 좋아서 호가든 만의 독특한 맥주 음용방법술잔에 어느정도 따른 뒤 술이 잘 섞이도록 흔들어서 먹는 것이 나를 돋보이게 해주고
116,41,717_0,호가든 잔이 따로 있는 것도 마음에 들고
117,0,2943_1,독특해서
117,1,2705,독특한 맛과 향
117,2,6435_6,맛이 옅은 것도 아니지만 아사히 브랜드만의 독특한 맛이 있어서 즐겨 마신다
117,3,6084,아이디어가 독특해서
117,4,8772,맛이 풍부 독특한 향이 있음 
117,5,7846_1,삿포로의 독특한 맛 때문
117,6,1201_0,맛있어서 그 독특한 향이 좋고
117,7,3998,맛이 부드러워서 향이 독특해서
117,8,1565,독특한 맛때문에
117,9,3477,독특한 레몬향
117,10,745_0,향과 맛이 독특하고
117,11,7650,식감 시원함 독특한 맛
117,12,6415,맛이 독특한데 약간 새콤하면서 시원함이 좋다
117,13,1887_0,과일향나는 독특하고
117,14,9563,독특한 향과 맛이 좋아서
117,15,5779,독특한 맛 부드러움
117,16,5108_1,독특해서
117,17,3993,맥주의 독특한 맛
117,18,6895,호가든만의 독특한 맛이 있어 좋다
117,19,6286,향과 맛이 독특해서
117,20,9600,다른 맥주와 다른 독특한 맛이 있다
117,21,9240,호가든만의 독특한 맛과 향이 좋다
117,22,5002,향이 아주 독특하며 부드럽게 넘어감
117,23,9508,다른 맥주에 비하여 맛이 독특한 맛이 있는데 그 맛이 은근히 생각나서
117,24,9568,독특한 오렌지향 부드러움
117,25,6276,호가든 만의 독특한 맛과 향이 좋아서
117,26,3034,그냥 몬가 독특하다
117,27,10331,독특한맛질리지않는맛
117,28,7982,맛이 독특해서 부드러운 거품
117,29,7148,맛이 좋아서 다른 맥주와 다른 독특한 맛 때문
117,30,9327_0,호가든의 독특한 향이 첫째로 좋고
117,31,6658,독특한 맛과 향
117,32,2919,독특한 맛과 고소한 향 때문에
117,33,225_1,독특한 맛과 향이 좋다
117,34,7933,호가든만의 독특한 향을 좋아합니다
117,35,10348,코로나의 독특한 맛 때문에
117,36,1069_0,호가든 특유의 독특한 향이 좋고
117,37,5989,맥주 맛이 독특하다
118,0,9454_0,마치 달콤한 과일주스 같고
118,1,2126_0,KGB의 경우 맥주들이 과일맛이 나고
118,2,3205_0,탄산음료와 같은 청량감과 상큼한 맛이 있어 달콤하고
118,3,6019,마지막 맛이 과일맛이라서
118,4,4108,맛이 달콤하다
118,5,676,똑쏘는 청량감 달콤한 과일 맛 
118,6,3624_0,달콤하면서도 첫맛이 독하지않아서 그리고
118,7,1804_0,과일맛이 많이나고
118,8,9503_0,달콤하고
118,9,3454,맛이 달콤해서 잘 넘어간다
118,10,2751,맛이 달콤해서
118,11,460_0,달콤하고
118,12,3103_1,과일향이 섞인 KGB 레몬 등은 달콤한 맛 덕분에 자주 찾게 된다
118,13,10226,맥주가 달콤함
118,14,3652,달콤한 맛이 좋다
118,15,3465_0,KGB는 과일맛이 나서 먹기 부담스럽지도 않고
118,16,2277,달콤해서
118,17,602,과일맛이 좋다
118,18,1420,과일향나는 맛이 좋다
118,19,826,깔끔하면서도 달콤한 맛
118,20,2933_1,달콤한 맛이 있어서
118,21,4115,달콤
118,22,2107,과일맛이 나서 좋음
118,23,8611,맛이 달콤하다
118,24,1960_0,맛이 달콤하고
118,25,3979,제일 맛있어요 향도 과일향처럼 달콤 맛도 달콤 생맥주가 특히 맛나요
118,26,5857,과일맛
118,27,8780_1,달콤하다
118,28,7615,달콤한 맛이 좋다
118,29,4112_0,달콤하고
118,30,4820_0,맛이 달콤해서 대중적이다
118,31,4391_0,맛있어요 과일맛나고
118,32,3727,일반 맥주의 쌉싸르한 맛이 아닌 달콤한 레몬맛이 좋아서
118,33,8530,달콤한맛
118,34,3662,맛이 과일 맛이 나서 맛있다
118,35,4607,달콤한 맛이 좋습니다
118,36,3094,과일향이 첨가되어 달콤하면서 탄산음료처럼 톡 쏘는 맛이 맛있어서
118,37,5330_0,맛이 과일향이 나면서 좋아서 그리고
119,0,4114,깔끔한 맛 낮은 칼로리
119,1,10249_1,깔끔한 맛 구매할 수 있는 곳이 많음
119,2,1439,깔끔한맛 저칼로리
119,3,8616_1,그러다가 카스라이트를 자주마시게 되었습니다
119,4,8568,목 넘김이나 이런것이 좋음 깔끔한 맛
119,5,4549_2,깔끔한맛 톡쏘는 느낌이 그렇게 많지 않아 좋다
119,6,6175,깔끔한 목넘김과 쓴맛 거의없는 맛이 좋다
119,7,6590,맛이 깔끔해서 목 넘김이 좋다
119,8,2638_1,깔끔한 느낌 모 맥주는 약간 비린맛같은 맛과 밍밍한 느낌이 나는데 비해 카스는 맥주만의 톡 쏘는맛과 전체적으로 깔끔하면서 좋은느낌의맛을 준다
119,9,6329_0,뒤맛이 깔끔하고
119,10,4208_1,맛이 너무 깔끔한게 제일매력 집에선 이거만 마신다
119,11,9854,깔끔한맛 브랜드이미지
119,12,166,저칼로리 깔끔한맛
119,13,630,맛일 깔끔 병두 이쁨
119,14,948,깔끔한맛 광고모델 친근한 브렌드
119,15,6785_1,맛이 깔끔하며 라이트라서 다이어트에 도움이 되지 않을까하는 막연한 생각에 마십니다
119,16,10304,깔끔한 맛 패키지 어디서든 쉽게 구할 수 있음
119,17,267_0,카스라이트는 맛이 깔끔하고
119,18,6563_0,카스가 병맥이나 패트로 먹을 때 맛이 깔끔하고
119,19,2824,맛의 깔끔함 레몬과 같이 먹음 맛있음
119,20,4676,사실 첫 맛이 맛있진 않으나 그냥 깔끔함
119,21,3096_1,깔끔해서 그 맛이 기억이 난다
119,22,5790_1,맛이 깔끔함 선전을 많이 해서 익숙해서 자주 찾게됨
119,23,1096,오래마셔도 깔끔한 맛이 유지된다
119,24,2360_0,이름에서도 깔끔한 맥주 맛과 고급스러움 그리고
119,25,1163,생맥주같은 깔끔한 맛 오랫동안 먹어온 익숙함 등
119,26,10046,정확히 표현하기는 어렵지만 맛이 깔끔하다는 느낌이 들었었다
119,27,8446,깔끔함과 톡쏘는 맛이 적당해서
119,28,1202,호가든이 레몬맛도 나면서 깔끔하다
119,29,3367_0,전체적인 이미지가 깔끔해보임 그때문에 맛에도 그런 느낌을 받을거 같음 초록색의 병과 로고
119,30,9531_1,싶은 욕구가 생기며 맛이 일단 깔끔합니다
119,31,10374_1,카스 라이트가 눈에 띄기 시작하면서부터 카스 라이트만 찾는다
119,32,5893,처음 먹어본 맥주가 화이트 깔끔한 맛
119,33,345,시원한 맥주의 느낌을 표현해주어서
119,34,2834,깔끔한 맛  대부분 가게에서 쉽게 구매 가능
119,35,2792,깔끔한 맛과 상표가 멋있어서 
119,36,3025,맛이 깔끔해서 목넘김이좋아서
119,37,2396_1,두번째는 카스 라이트가 맛이 깔끔하고
119,38,473_0,알콜도수가 높지 않아 맛이 깔끔하고
119,39,6571_0,맥주 맛이 깔끔하고
120,0,4755,가벼운 느낌의 시원함은 개운한 맛을 준다
120,1,3900_3,가벼우면서도 톡 쏘는 느낌은 그대로 유지된
120,2,528_1,컵에 다라 마시는 것도 좋다
120,3,4748_1,상큼할 것 같은 느낌을 준다
120,4,2534_2,레몬향이 첨가되서 마신 후에 숙취도 별로 없을 것 같은 느낌이다
120,5,5260,부모님이 드시는걸 따라 마시게 되었읍
120,6,942_1,가볍다는 느낌과 이미지가 젊고
120,7,8108_1,맥주 맛이 부르러울 것 같은 느낌을 줘서
120,8,8526,마시면 톡쏘는 느낌이 제일강하다
120,9,5885_3,이 브랜드 제품을 마시는 것만으로도 제가 멋있어진 느낌이 들어서 좋아합니다
120,10,6493,상쾌 시원 가벼운 느낌
120,11,7303_0,레몬에이드를 마시는것 처럼 깔끔하고
120,12,6604,기린이 술을 마셔서 터프하게 변한거 같은 느낌
120,13,8249,가볍게 마시지 좋을 것 같은 느낌
120,14,560_1,칼로리가 낮을 것같은 느낌이 들어서
120,15,2079_0,입안에서 가벼운 느낌 마시고
120,16,5117_0,버드와이저는 맥주 특유의 향이 나지 않아서 가볍게 마시기 좋은것같습니다
120,17,7839,달콤해서 음료 대신 가볍게 마시기 좋다
120,18,8228_1,시원한 느낌으로 마실수 있음
120,19,5057,2pm이 선전을 한것 같은데 뭔가 젊고활기찬 느낌이좋아서
120,20,7146_1,조금이라도 살이 덜찔것같은 느낌
120,21,8043,광고에 나오듯이 좀 가벼운 느낌이 들어서 아무래도 먹게 되는 것 같습니다
120,22,9671,옛날부터 평소에 마시던 것이라서
120,23,3017,맥주를 마시면 시원할 것 같은 느낌이 나서
120,24,7857,가벼운 느낌이기 때문
120,25,5059_1,그래도 한번 마셨던 것이 제일 친숙하게 다가오기 마련이잖아요 다른 맥주도 마셔보긴 했지만 저한테 제일 잘 맞는것 같아 계속 마십니다
120,26,6542_2,자주 마시는 술이라그런것 같다
120,27,4245_2,지인들이 주로 하이트맥주를 마셔서 똑같은거 먹다보니까 주로 먹게된것같습니다
120,28,1486,마셔도 살이찌지 않을꺼 같은 가벼운 느낌 
120,29,3876_2,음료수 마시는 것같고
120,30,3268_2,특히 젊은층 사람들은 카스를 많이 마시는 것 같아서 더 자주 마시게 되는 것 같습니다
120,31,7030_0,마신 뒤 가벼운 느낌이 좋다
120,32,3613_1,마신후의 느낌이 상쾌하다
120,33,2261_0,알콜 느낌이 안나면서 마시기 좋고
120,34,998,가벼운 즐거운 느낌을 주는 브랜드라서
120,35,6708,카자동차안에서 마시면 스 원한 느낌이 납니다
