KEY,doc,raw_doc_tu
9187,맛이 부드러우면서 깔끔하다,맛 부드럽 깔끔
9188,맛나서,맛나
9189,맛있음,맛있
9190,제일 처음 접한 맥주라서 그런지 지금까지도 입맛에 맞는거 같다. 딱히 특별한 이유는 없는거 같다.,제일 처음 접하 맥주 그렇 지금 입맛 거 특별 이유 거
9191,맛있다,맛있
9192,깔끔한 맛,깔끔 맛
9193,맛이좋고 부드럽고 시원함,맛 부드럽 시원
9194,고급스럽다,고급
9195,시원함,시원
9196,대중적이어서,대중
9197,카스의 시원한 맛과 목을 넘어가는 느낌이 좋음,카스 시원 맛 목 넘어가 느낌
9198,쉽고 가볍게 먹기 좋음,가볍
9199,부드럽고 목넘김이 좋아서,부드럽 목 넘기
9200,맥스광고가 마음에 들어 사먹었는데 괜찮아서 마트 가면 그냥 손이 가더라구요..,맥스 광고 마음 사 괜찮 마트 손
9201,맛이좋다,맛
9202,"싸서 자주 먹음,.",먹음
9203,맛!!!,맛
9204,순하면서 부드러운 맛이 좋아서,순하 부드럽 맛
9205,가장 자주 눈에 보이는 상표이기 때문에. 눈에 익어서,눈 보이 상표 때문 눈
9206,저칼로리여서,칼로리
9207,OB골든라거 술 자체가 맛있어서 좋고 황금색에 눈에 띄어서 보기 좋음,골든 라거 술 자체 맛있 황금색 눈
9208,맛이 깔끔해서,맛 깔끔
9209,맥주맛,맥주 맛
9210,친근하고 마트에 가면 늘 눈에 잘 띄어서,친근 마트 눈
9211,익숙하고 자주 먹어서..입맛에 맞음,익숙 입맛
9212,시원하고 맛이 괜찮음,시원 맛 괜찮
9213,캔맥주가 맛있다,캔 맥주 맛있
9214,그냥 눈에 띄어서,눈
9215,색깔이 마음에 들어서,색깔 마음
9216,맛이 깔끔하다,맛 깔끔
9217,목넘김이 좋다,목 넘기
9218,맛있음  쓴 맛이 덜 나는 느낌  안주랑 먹기 좋음,맛있 맛 나 느낌 안주
9219,먹어보니 맛있어서,맛있
9220,입에 맞음. 부드러운 목넘김,입 부드럽 목 넘기
9221,대중적이고 진한 맛이 좋아서,대중 진하 맛
9223,카스는 시원한 맛이 살아있고 국내맥주라서 좋다,카스 시원 맛 국내 맥주
9224,맛있어서. 맛이 청량함,맛있 맛 청량
9225,진한 맛 때문에 좋아한다.,진하 맛 때문 좋아하
9226,시원하고 깔끔함,시원 깔끔
9227,목넘김이 좋음,목 넘기
9228,잘 알려진 상표라  ,알리 상표
9229,저렴한 가격에 비해 외국 맥주에 뒤지지 않은 맛을 가지고 있다.,저렴 가격 비하 외국 맥주 뒤지 맛 가지
9230,시원하고 강력한 탄산,시원 강력 탄산
9231,목넘김이 좋다. 맛이 부드럽다,목 넘기 맛 부드럽
9232,레몬을 뙇 넣어서 마시면 상큼상큼상큼,레몬 마시 상큼 상큼 상큼
9233,맛잇음  톡쏘는맛하고내입맛에딱임,맛 맛 내 입맛
9234,대중적이여서 가장 접근성이 좋다.,대중 접근
9235,흔히 볼수 있고 자주 먹는 맥주이다.,수 맥주
9236,입맛에맞아서,입맛
9237,맥주 마신후 의성어,맥주 마시 후 의성어
9238,"쉽게 구매할 수 있다, 접근성이 쉽다",구매 수 접근
9239,부담없고 친근,부담 친근
9240,호가든만의 독특한 맛과 향이 좋다,호가든 독특 맛 향
9241,정통 흑맥주라서 좋아함,정통 흑 맥주 좋아하
9242,입맛에 맞아서,입맛
9243,깔끔하고 시원함,깔끔 시원
9245,맥주 넘김이 부드러워서,맥주 넘기 부드럽
9246,맛있다,맛있
9247,버드와이저는 국내에서 제조하여 판매하지만  국내 하이트 카스 등과는 맛이 조금 더 풍부합니다.,버드와이저 국내 제조 판매 국내 하이트 카스 등 맛 풍부
9248,맛이 좋아서,맛
9249,대중적이어서,대중
9250,맛있음 밀맥주맛,맛있 밀 맥주 맛
9251,맛이 상콤하고 부드럽다,맛 부드럽
9252,뒷맛이 깔끔하고 부드러움,뒷맛 깔끔 부드럽
9253,진짜 보리로 만든다는 느낌의 색갈이 상표 이름에 들어가있어서,보리 만들 느낌 색갈 상표 이름 들어가
9254,맛이 좋아서,맛
9255,맛이 부드러우면서도 깊이가 있다,맛 부드럽 깊이
9256,세련되 보여,세련 되 보이
9257,맛과 향이 좋아서,맛 향
9258,맥주가 맛있어서,맥주 맛있
9259,맥주의 향이 맘에듭니다.,맥주 향 맘 에드
9260,제일 잘 넘어가고 맛도 좋다,제일 넘어가 맛
9261,맛이 좋고 가격도 괜찮으며 구매하기 좋기때문에. 광고의 분위기도 밝고 좋음,맛 가격 괜찮 구매 때문 광고 분위기
9262,톡쏘는 맛이 일품,맛 일품
9263,거품이 풍부해서 식감이 좋고 맛 또한 다른 맥주들과 차별적인 맛이 나서,거품 풍부 식 감 맛 맥주 차별 맛 나서
9264,신랑이 좋아해서,신랑 좋아하
9265,"강하지 않은 맛, 순한편",강하 맛 순 한편
9266,하이네켄다크를 좋아하는데 흑맥주중에 맛이 가장 좋다.,하이네켄 다크 좋아하 흑 맥주 중 맛
9267,깔끔함 산뜻함 김연아,깔끔 산뜻 김연아
9268,"목넘김,향",목 넘기 향
9269,비린내없음. 청량감. 상표이쁨. 목넘김부드러움,비린내 청량감 상표 이쁘 목 넘기 부드럽
9270,맛이 부드럽다,맛 부드럽
9271,맛이 제일 맛있다.,맛 제일 맛있
9272,맛이 좋아서,맛
9273,깔끔하고 시원해보이는 디자인때문에..,깔끔 시원 보이 디자인 때문
9274,맛이 시원하고 쓰지않아서,맛 시원
9275,라이트라서 칼로리가 낮고  제 입맛에 젤로 맞아요  톡쏘고 고소하고 시원하고 개운합니다,라이트 칼로리 입맛 젤로 고소 시원 개운
9276,칼로리가 낮다고 광고해서,칼로리 광고
9277,목넘김이 부드럽다,목 넘기 부드럽
9278,맛있어서,맛있
9279,개인적으로 제일 맛있는 것 같다,개인 제일 맛있 것
9280,맛이 부드럽고 나의 입맛에 잘맞다,맛 부드럽 나 입맛
9281,맥주값은 맛,맥주 값 맛
9282,맛이 젤 나음,맛 젤
9283,그냥 오래전부터 먹던 술이다,오래전 술
9284,맛있어서,맛있
9285,깊은 맛이 나고 목넘김이 부드러움,맛 목 넘기 부드럽
9286,"부드럽다, 깔끔하다",부드럽 깔끔
9287,라거향이 풍부하고 맛이 진하면서 부드러워서,라거 향 풍부 맛 진하 부드럽
9288,깔끔하고 시원한맛이 좋아서,깔끔 시원 맛
9289,맛이 부드럽고 강하지 않다.,맛 부드럽 강하
9290,처음 나왔을 때 먹어봤는데 맛이 좋아서 주변사람에게 칭찬할 정도로 매번 오비골든라거만 먹었다. 선호하는 맛이다.,처음 나오 때 맛 주변 사람 칭찬 정도 오비 골든 라거 선호 맛
9291,진하고 깊은 맛이 있음. 물맛이 안나서 좋다,진하 맛 물 맛 나서
9292,맛이 깔끔하다,맛 깔끔
9293,다른 맥주보다 맛있다,맥주 맛있
9294,다른 맥주에 비해서 목넘김이 좋은 것 같다,맥주 비하 목 넘기 것
9295,맛이 좋다,맛
9296,맛이깔끔하고 맛있고 이미지가 좋아서,맛 깔끔 맛있 이미지
9297,텁텁한 뒷맛이 남지않고 깔끔하다,텁텁 뒷맛 깔끔
9298,맛이 제일 좋아서,맛 제일
9299,한번 먹다보니 자꾸 먹게된다.,번
9300,톡쏘는 청량감과 구순한 맛이 일품!!!,청량감 순 맛 일품
9301,"맛이 부드럽고 고소하며, 보리 태운맛이 없어 깔끔함",맛 부드럽 고소 보리 태운 맛 깔끔
9302,맛이 깔끔함,맛 깔끔
9303,카피가 맘에 들어서 남자의 맥주 카스,카피 맘 남자 맥주 카스
9304,다른브랜드보다 탄산이 많이없고 보리맛도 강하지 않다,브랜드 탄산 보리 맛 강하
9305,톡쏘는 맛이 맘에 들어서,맛 맘
9306,너무 부드럽고 맛있다   잘들어간다,부드럽 맛있 들어가
9307,국산주류 제품중 가장 대중적이고 쉽게 접할수있다.,국산 주류 제품 중 대중 접하 수
9308,기본부터 눈에 익은 상표이며 산뜻하고 세련된느낌이라 좋아한다,기본 눈 상표 산뜻 세련 느낌 좋아하
9309,목넘김이 좋다.   쉬원하다,목 넘기 원하
9310,맛잇어서,맛
9311,깔끔함,깔끔
9312,맛있다,맛있
9313,그냥 제일 많이 먹어봐서,제일
9314,마시고 싶다,마시
9315,다른 맥주와 다르게 과일향이 나는 독특한 맛이 있어서,맥주 다르 과일 향 나 독특 맛
9316,맥주의 맛이 입에 맞고 가격도 적당하다,맥주 맛 입 가격 적당
9317,카스 맥주를 좋아하고 즐겨 마시기 때문에 더 친밀감이 간다,카스 맥주 좋아하 즐기 마시 때문 친밀감
9318,이름 자체가 시원한 느낌이든다.  촌스럽지 않고 도시적인 느낌이 들어 좋다,이름 자체 시원 느낌 촌 도시 느낌
9319,맥주가 맛있으니까 자연히 상표도 좋아진다,맥주 맛있 상표
9320,맛이 좋아서,맛
9321,끝 맛이 깔끔해서,끝 맛 깔끔
9322,친구들이 자주 추천하고 맛이 더 시원하다,친구 추천 맛 시원
9323,상표를 보기만해도 마쉬고 싶은 충동이 들었기 때문에,상표 충동 때문
9324,마셨을때 맛이 부드러워서,마시 때 맛 부드럽
9325,맛이시원하고깔끔합니다 목넘김도좋구 냄새두좋아요,맛 이시원 하고 깔끔 목 넘기 냄새
9326,아사히는 맥주 맛이 진하면서 부드러워 즐겨 마신다.,아사히 맥주 맛 진하 부드럽 즐기 마시
9327,"호가든의 독특한 향이 첫째로 좋고, 부드러운 목넘김이 좋아서.  또한 컵에 제대로 따랐을때 나오는 크리미한 거품도 좋아서.",호가든 독특 향 첫째 부드럽 목 넘기 컵 따르 때 나오 크리미 거품
9328,톡쏘는 짜릿함과 시원함,짜릿 시원
9329,"깔끔한 느낌,",깔끔 느낌
9330,풍부한 거품과 진한 흑맥주의 쌉싸름한 맛,풍부 거품 진하 흑 맥주 맛
9331,뒷맛이 깔끔하고 깨끗한 느낌이 들어서 좋다  맥주의 풍부한 향이 느껴지는 것 같아 좋고  어디서나 쉽게 구입할수 있는 점도 좋다,뒷맛 깔끔 깨끗 느낌 맥주 풍부 향 느끼 것 어디 구입 수 점
9332,적절한 가격과 맛,적절 가격 맛
9333,톡쏘는맛이 좋아서,맛
9334,칼로리도 낮고 목넘김도 부드러워서요,칼로리 목 넘기 부드럽
9335,깔끔하고 깨끗하다는 이미지가 있고 제일 맛이 깔끔하고 강하지 않다,깔끔 깨끗 이미지 제일 맛 깔끔 강하
9336,신선하다,신선
9337,무난한 맛   라이트라는 장점,무난 맛 라이트 장점
9338,"맥주가 부드럽고, 목에서 넘어갈 때 느낌이 좋음",맥주 부드럽 목 넘어가 때 느낌
9339,맛있음,맛있
9340,가격대가 저렴하고 도수가 낮은 것 같다.,가격 저렴 도수 것
9341,맛이 좋다.  탄산과 알콜 도수도 적당함,맛 탄산 알콜 도수 적당
9342,모두가 항상 마시니깐...습관적으로 마심 그러나 가끔 다른친구들이 d나 오비 등을 주문해 줘서 먹을때 맛있게 먹은 기억이있음....맥주 전문점에서는 수입 맥주를 자주 시키지만 회식이나 직원들과 밥을 먹을땐 주로 카스를 먹게됨,모두 마시 습관 마시 친구 오비 등 주문 때 맛있 기억 맥주 전문점 수입 맥주 시키 회식 직원 밥 때 카스
9343,부드럽고 고급스러운 느낌,부드럽 고급 느낌
9344,그냥 평범하고 괜찮아서,평범 괜찮
9345,풍부한 맛과 부드러운 거품,풍부 맛 부드럽 거품
9346,맛있고 다양한맛이 나와서.,맛있 다양 맛 나오
9347,오랫동안 보았던 대중성,오랫동안 대중
9348,친근하고 많은 사람이 음용하고 있어서 좋다.,친근 사람 음
9349,역동적이고 활동적으로 보여서,역동 활동
9350,저렴하면서 탄산이 강하지 않고 목넘김이 괜찮다,저렴 탄산 강하 목 넘기 괜찮
9351,친숙하고맛도 좋다,친숙 맛
9352,레몬때문에 상큼한느낌,레몬 때문 상큼 느낌
9353,담백하고 구수한맛이 나서,담백 구수 맛 나서
9354,맛이깔끔하다 상표를 좋아하는것은 아니다.,맛 깔끔 상표 좋아하 것
9355,단골술집에서 자주 먹던 상표기때문에 좋아하게 되었다,단골 술집 상표 때문 좋아하
9356,쓴맛이 덜해서,쓴맛 덜하
9357,목넘김이 부드러움,목 넘기 부드럽
9358,맥주거품이 풍부하고 다른 맥주보다 부드러운것 같습니다.  또 목넘김이 좋아서 비어마켓을 가면 한번쯤 먹는 맥주입니다.,맥주 거품 풍부 맥주 부드럽 것 목 넘기 비어 마켓 번 쯤 맥주
9359,맛이 깊다,맛
9360,자주마셔서,마시
9361,맛이 진하다,맛 진하
9362,국내 맥주중 가장 괜찮아서,국내 맥주 중 괜찮
9363,맛이 좋아서,맛
9364,가장 많이 마시고 맛이 좋음,마시 맛
9365,"다른 맥주와는 다르게 칼로리가 33%낮다고 하여,.",맥주 다르 칼로리
9367,맛잇어요 목넘김이좋아요,맛 목 넘기
9368,맛있어서 깊은 맛,맛있 맛
9369,"깔끔,톡쏘는",깔끔
9370,맛이 깔끔하다,맛 깔끔
9371,술을 잘 못해서..그나마 먹는게 그거임...,술 그것
9372,가격이 적당하고 맛이 좋아서,가격 적당 맛
9373,맛,맛
9374,시원하고 부드러운맛이 동시에 있어서 ~   여름에 갈증해소에 좋고   일하고 나서 깔끔하게 마실수 있어서 좋음,시원 부드럽 맛 동시 여름 갈증 해소 일 나서 깔끔 마시 수
9375,"우선 예전부터 집에서나 밖에서나 많이 먹었다.    인지도 때문이라고 할까?     그리고 내가 전공이 식품공학과라서     하이트맥주 공장을 직접 방문한 적도 있고     생산공정을 직접봤다. 그래서 더 신뢰하고 먹는것 같다.    아마 자주먹고 좋아하는 이유는 맛에 길들여졌다고 하는게    맛는것 같다. 자주먹게 되는 술, 항상먹게 되는 술을 찾게된다.",예전 집 밖 인지 때문 내 전공 식품 공학 하이트맥주 공장 방문 적 생산 공정 신뢰 것 좋아하 이유 맛 길들이 맛 것 술 술
9376,맛이 좋아서,맛
9377,깔끔한 맛,깔끔 맛
9378,목넘김이부드럽다,목 넘기 부드럽
9379,대중적으로 쉽게 구입할 수 있는 맥주중 가장 맛있다,대중 구입 수 맥주 중 맛있
9380,깊은 맛,맛
9382,부드러움,부드럽
9383,맛,맛
9384,맛이 제일 좋아요,맛 제일
9385,살이 그나마 안찐다,살
9386,맛이 달고 목넘김이 좋아서.,맛 목 넘기
9387,대중적이고 가격도 적당해서,대중 가격 적당
9388,부드러운 목넘김,부드럽 목 넘기
9389,"시원함, 거품",시원 거품
9390,목넘김이 깔끔하다 부드러움,목 넘기 깔끔 부드럽
9391,아사히 맥주맛이 좋아서,아사히 맥주 맛
9392,칼로리가 낮고 그렇다고 해서 맛이 떨어지지도 않고  여자들이 마시기에 좋은 맥주라서,칼로리 그렇 맛 떨어지 여자 마시 맥주
9393,상표도맘에들고 일단은 목넘김이 좋아서 즐겨마셔요,상표 도 맘 목 넘기 즐기 마시
9394,시원함,시원
9395,목넘김이 좋아서,목 넘기
9396,이름자체에서도 청량감이 느껴져서,이름 자체 청량감 느끼
9397,흔히 마셔서 자주 마심,마시 마시
9398,"맛이 청량하고, 뒷맛이 깔끔하다.",맛 청량 뒷맛 깔끔
9399,맛,맛
9400,흑맥주는 이게 제일 맛있다. 목넘김이 좋음.,흑 맥주 제일 맛있 목 넘기
9401,맛이좋아서,맛
9402,맛있어서,맛있
9403,카스광고가 매우 신나고 세련되게 잘 만들어 져서 좋아합니다. 내용이 상쾌하고 멋집니다.,카스 광고 신나 세련 만들 좋아하 내용 상쾌 멋지
9404,부드러움 / 보리,부드럽 보리
9405,맛이 너무 좋다. 뒷맛이 많이 씁쓸하지도 않으면서 좋다.,맛 뒷맛 씁쓸
9406,향,향
9407,밖에서 먹을 때 모양이 예쁘다,밖 때 모양 예쁘
9408,맥주 맛이 좋고 인지도도 높다,맥주 맛 인지도
9409,깔끔하고 시원한 맛,깔끔 시원 맛
